"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
0.4960955,1.01058325,0.879356298428791,0.459069164902885,0.731477694996352,-7.71256245824201,"RBMS3"
-4.0982935,38.78827875,-0.878931511844233,0.459259291080922,0.731477694996352,-7.71296245443879,"MRGBP"
0.090052,0.0777355,0.878839659428256,0.459300412438702,0.731477694996352,-7.71304893346035,"TRPM3"
3.90365,41.9920395,0.878825217301362,0.459306878350432,0.731477694996352,-7.71306253030024,"SORD"
-3.56712899999999,23.3102065,-0.878758120454533,0.459336919559823,0.731477694996352,-7.71312569852778,"BHLHE40"
-0.026714,0.013357,-0.878356616846823,0.45951672409481,0.731648924836762,-7.71350364223231,"AOAH"
-3.189333,16.6126895,-0.877605584952914,0.45985323981253,0.732012017613199,-7.71421036807686,"TMSB15A"
-0.1577255,0.49682975,-0.877060151135846,0.460097782209294,0.732305990159119,-7.71472343167638,"SLC39A5"
1.70272899999999,31.422092,0.875776436705848,0.460673824584365,0.7330300698507,-7.71593031813391,"NDEL1"
-1.504716,9.590966,-0.875475444930331,0.460808989630934,0.733143287904558,-7.7162131653731,"EPHA8"
-0.0415355,0.02076775,-0.875456710834823,0.460817403733539,0.733143287904558,-7.71623076848697,"OR52I2"
-0.339131,1.0332845,-0.87529235967488,0.460891225637199,0.733181599223164,-7.71638518947022,"STRC"
-2.648304,21.017889,-0.87493908086959,0.461049947137061,0.733282754323968,-7.71671707278372,"ZNF740"
-0.2019685,0.39399075,-0.874687683840713,0.461162927191692,0.733404828043661,-7.71695320278221,"INSL3"
-0.0246965,0.01234825,-0.874401644392525,0.461291508336537,0.733493633986485,-7.71722182914365,"NLRP12"
0.040845,0.1190365,0.874279862832101,0.461346262372307,0.733493633986485,-7.71733618340499,"SLC13A5"
0.041373,0.0206865,0.874238374371025,0.461364917372189,0.733493633986485,-7.71737513967487,"FAM170A"
2.3835185,39.58455675,0.874160528059037,0.461399922391597,0.733493633986485,-7.7174482321876,"ECSIT"
-0.054882,0.1441055,-0.874050560906033,0.46144937549969,0.733514651930844,-7.71755147835016,"PROKR1"
1.943755,20.69714,0.873640365874676,0.461633888577548,0.733692736242147,-7.7179365442584,"ENTPD4"
2.0240615,12.32931025,0.87352678218985,0.461684993128769,0.733698656737414,-7.71804315325693,"GLIPR2"
-0.0412705,0.02063525,-0.873465118530649,0.461712739658302,0.733698656737414,-7.71810102743716,"C10orf53"
2.9410585,17.22783475,0.873291199601008,0.461791005865901,0.733698656737414,-7.7182642470559,"ZBTB45"
-1.1328945,14.65594775,-0.873187360789938,0.461837741033194,0.733698656737414,-7.71836168985827,"COL4A1"
-0.338476999999999,3.6834465,-0.873148884015949,0.461855059593065,0.733698656737414,-7.71839779512383,"TRIM5"
-0.041164,0.020582,-0.872657754734032,0.462076173962471,0.733992321841523,-7.71885858197184,"CRYGB"
-0.0410725,0.02053625,-0.871960886415654,0.462390090426159,0.734420102600751,-7.71951216844227,"HTR3C"
0.8325005,4.65073225,0.870937631958076,0.462851405455447,0.735050729796479,-7.72047138257363,"TMEM159"
0.0409275,0.02046375,0.870850431470191,0.462890738638863,0.735055534061008,-7.72055309879957,"HLA-G"
2.39824099999998,48.663829,0.870341310936337,0.463120449882753,0.735362628068731,-7.72103011523821,"RCE1"
-0.0408125,0.02040625,-0.869964348989114,0.463290602872953,0.735540408481147,-7.72138321403514,"OR1B1"
2.71710299999999,23.699018,0.869932288173041,0.463305077251252,0.735540408481147,-7.72141324163546,"EIF2AK2"
0.601692,6.8123775,0.869845180675047,0.463344405548697,0.735545165085343,-7.72149482211257,"TMTC1"
-3.9194985,18.76357675,-0.869650337681585,0.463432387136335,0.735627150507691,-7.72167728693965,"RNF13"
0.224704,3.735365,0.869378844218387,0.463555007132379,0.735639671833598,-7.72193149751699,"MASP2"
4.3520085,33.21996975,0.869356220807136,0.463565226402253,0.735639671833598,-7.72195267890374,"ANKS6"
-0.28572,0.4996165,-0.869311068748983,0.463585622783553,0.735639671833598,-7.72199495210193,"CFAP206"
-0.463347499999998,14.44380475,-0.86917739983941,0.463646009632226,0.735677832510731,-7.72212009173615,"C2orf69"
1.058836,20.6516905,0.868956060156133,0.463746019645251,0.735721194868593,-7.72232728609469,"FZD6"
-4.5223575,55.69990175,-0.868485487168738,0.463958712042,0.73600095010894,-7.72276769514763,"AFMID"
-0.685872,1.277596,-0.867966880522947,0.464193223598946,0.73619990691427,-7.72325291590461,"HIST1H2BL"
-0.4692585,2.93053875,-0.867685421400828,0.464320545815504,0.736209864176118,-7.72351619295849,"C15orf65"
2.06172400000001,35.005727,0.867530860272222,0.464390478111784,0.736209864176118,-7.72366075073,"STRADA"
-2.719603,6.715536,-0.867499224187952,0.464404793333679,0.736209864176118,-7.723690337649,"ZNF615"
-1.9972575,20.84300625,-0.867485556454468,0.464410978068333,0.736209864176118,-7.72370311990893,"MAK16"
1.809506,20.4174885,0.86747071934577,0.464417692042144,0.736209864176118,-7.72371699566717,"ANGEL2"
0.052858,0.0554815,0.866856548699095,0.464695693629501,0.736535216278811,-7.72429126400237,"PLEKHG6"
1.5370865,16.76479725,0.866403015999472,0.464901085755891,0.736745399696908,-7.72471519552335,"OSR2"
1.833671,70.4409485,0.865765471316747,0.465189959094514,0.736933568770954,-7.72531093415562,"MED1"
0.194798,0.234314,0.865723632625913,0.465208922349861,0.736933568770954,-7.72535002137054,"FAM180B"
0.040265,0.0201325,0.865679649532143,0.465228858349094,0.736933568770954,-7.72539111090571,"THRSP"
-0.86853099999999,22.8712345,-0.865301778149972,0.465400168025553,0.737115224724545,-7.72574407818535,"KRR1"
0.0402025,0.02010125,0.865183482224494,0.46545381045166,0.737115224724545,-7.72585456119573,"HOXB1"
2.6923535,5.28536825,0.865165113577122,0.465462140423738,0.737115224724545,-7.72587171597173,"ZBTB43"
0.2934355,0.82547475,0.864932926016988,0.465567447166006,0.737221050585802,-7.72608854334446,"CCDC154"
-0.0401615,0.02008075,-0.864857203026667,0.465601795642878,0.737221050585802,-7.72615925039135,"OR6A2"
0.0401365,0.02006825,0.864657943073141,0.465692192964358,0.737306518070182,-7.72634529583382,"CCDC70"
0.204408500000001,3.83083925,0.864456057880159,0.465783798435323,0.737366009260916,-7.72653376965555,"XKR6"
1.357274,7.214392,0.864130004066447,0.465931781954924,0.737512816706602,-7.72683811508981,"TRIM6"
-0.1246675,0.08949975,-0.863594027728531,0.466175139357888,0.737782652931554,-7.72733827657444,"SPACA5"
0.633879499999992,24.88419375,0.86337155723518,0.466276186767942,0.737827215969751,-7.72754583369135,"ATG4C"
0.797342499999999,21.69506275,0.863152207200729,0.466375837402272,0.737881143069467,-7.72775045221807,"TUBGCP5"
1.483554,8.5755885,0.86312001180856,0.46639046547405,0.737881143069467,-7.72778048309052,"WDSUB1"
-3.6041985,23.38134975,-0.863020630213646,0.466435622569727,0.737881143069467,-7.72787317950088,"RGS14"
-0.629808500000001,4.52539625,-0.862845394637724,0.466515256471362,0.737895351992882,-7.72803661378621,"ZNF527"
0.04342,0.0670765,0.862693736570424,0.466584186347398,0.737895351992882,-7.72817804440975,"CGB8"
-0.3362895,0.95556775,-0.862520563937759,0.466662906709176,0.737895351992882,-7.72833952283321,"MLNR"
-0.039867,0.0199335,-0.862494957211132,0.466674548027778,0.737895351992882,-7.7283633989211,"TNFSF11"
0.0398645,0.01993225,0.86247476352261,0.46668372866964,0.737895351992882,-7.72838222755163,"ZNRF4"
0.0398285,0.01991425,0.86218371026489,0.466816069219636,0.738046959886882,-7.72865358053396,"OR8D2"
0.039791,0.0198955,0.86188000379112,0.46695420145429,0.738180601516371,-7.72893667924694,"PIP"
-0.039783,0.0198915,-0.861815143510689,0.466983706377092,0.738180601516371,-7.72899713172702,"IL22"
-0.3628455,1.03792825,-0.861754129696005,0.467011463173493,0.738180601516371,-7.72905399696926,"AQP1"
-0.0492130000000002,0.439725,-0.86143698390252,0.467155766625986,0.738238115318327,-7.72934954483184,"PROM2"
-0.654994499999996,6.43486225,-0.861093984195948,0.467311881837249,0.738427181376453,-7.72966912184919,"KLHL24"
0.2706085,8.81440425,0.860927663681598,0.467387600063374,0.738489187800125,-7.7298240607162,"MAP3K5"
-0.592114000000001,3.011531,-0.860536056533775,0.467565927508266,0.738713298143034,-7.73018880748737,"SLC30A10"
-0.0396015,0.01980075,-0.860337025947449,0.467656585681747,0.738798874531953,-7.73037415321517,"LIPN"
0.112597,0.834817,0.860142096123647,0.467745392267305,0.738881512675686,-7.73055565835382,"CCDC62"
0.5332035,3.14556475,0.859981532043598,0.467818554545996,0.738939427072145,-7.73070514829548,"CSPG4"
-1.9170655,3.97192575,-0.859799545089984,0.467901491561317,0.739012770842477,-7.73087456587216,"MEF2B"
0.753402,4.602656,0.859628861206821,0.467979290204171,0.739077988156911,-7.73103344395685,"TNFRSF19"
-0.124222499999999,2.87823975,-0.859162219734863,0.468192051083853,0.739356324039985,-7.73146772443295,"BMP8A"
-0.0656035,0.10756575,-0.8588641077132,0.468328020933182,0.739455684276421,-7.7317450979324,"PLAC9"
-0.2823995,0.43087475,-0.858748917076237,0.46838056986444,0.739480982368057,-7.73185226164694,"HIST1H2AD"
-1.34163750000001,26.00593525,-0.858619314183276,0.468439700276199,0.739516666569841,-7.73197282428553,"PDS5B"
-0.193114,0.9233015,-0.858371555897852,0.468552758118566,0.739580539026249,-7.73220327394199,"CHST9"
-0.3684765,0.63425725,-0.858334552207123,0.468569645997944,0.739580539026249,-7.7322376895183,"SORCS2"
-1.543455,13.6212375,-0.858290493970718,0.468589754215347,0.739580539026249,-7.73227866521327,"TBCCD1"
0.039283,0.0196415,0.857712357285387,0.468853692725508,0.739840277691696,-7.73281624993959,"P2RY6"
-0.024222,0.012111,-0.85759305247338,0.468908176996102,0.739852392119561,-7.73292716268169,"CCDC149"
-0.039241,0.0196205,-0.857363286809771,0.469013123709529,0.739908730099543,-7.73314074341284,"EBLN1"
0.0912089999999998,0.8647185,0.857354847845221,0.469016978679548,0.739908730099543,-7.73314858735411,"EXOC3L1"
-0.626445499999992,28.09113775,-0.856782945838396,0.46927829750907,0.740162180815432,-7.73368007030103,"AP3S2"
1.21139250000001,25.03449275,0.856763209722836,0.469287318001822,0.740162180815432,-7.73369840823397,"PMS2"
2.3970305,22.31914475,0.856511230200197,0.469402501086793,0.740228511801069,-7.73393251697821,"SGPL1"
0.2431475,0.72312375,0.855047431739859,0.470072156153173,0.741169065523441,-7.73529178157753,"ARR3"
0.038848,0.019424,0.854063108288597,0.470522974561559,0.741648833696572,-7.73620512059863,"SPINK8"
0.105367,0.110477,0.853917999321433,0.470589469074264,0.741695897345931,-7.73633971794428,"ABCA8"
0.825303,10.8005195,0.853142442121537,0.470945011138026,0.742198485948103,-7.73705888869908,"ZNF480"
0.038672,0.019336,0.852565104314854,0.471209848822846,0.742500263809037,-7.73759402648817,"MOGAT1"
0.2484785,3.56648075,0.8521801565303,0.471386511763454,0.742646244778783,-7.73795073000068,"CLIP2"
1.4942455,13.34499625,0.852136343398557,0.471406622791886,0.742646244778783,-7.73799132306662,"ZBTB10"
1.71317899999999,34.9572115,0.85204354009806,0.471449223902046,0.742646244778783,-7.73807730208612,"AHCTF1"
1.0683635,3.15618725,0.851640760407048,0.471634161346476,0.742805283122235,-7.73845040575771,"ZNF423"
-1.226002,17.472721,-0.851469772488639,0.471712691822223,0.742805283122235,-7.73860876726944,"INTS9"
-0.05871,0.113362,-0.851441432459353,0.471725708891717,0.742805283122235,-7.73863501292861,"MPP4"
-1.2811755,9.32572025,-0.851339179506582,0.471772678298432,0.742805283122235,-7.73872970537538,"DHRS4L2"
-0.149164,0.110391,-0.851316734640352,0.471782988836684,0.742805283122235,-7.73875048987575,"HIST1H2BB"
-0.461287,5.652856,-0.851200325548858,0.471836467330186,0.742805283122235,-7.73885828289359,"ZNF543"
1.178241,19.2956795,0.85113413335406,0.4718668786871,0.742805283122235,-7.73891957234533,"ERCC6L2"
2.86691699999999,33.705262,0.850979158986818,0.471938087443208,0.742805283122235,-7.73906305810736,"MAPK8IP3"
0.038476,0.019238,0.850882066624769,0.471982705363194,0.742805283122235,-7.73915294570657,"EDN2"
-0.1313235,0.50497925,-0.85078768991829,0.472026079175897,0.742805283122235,-7.73924031393478,"ARID3C"
-4.569033,19.634082,-0.850772291180829,0.472033156514686,0.742805283122235,-7.7392545686621,"CEP63"
2.06367550000002,96.82304375,0.850758763756964,0.472039373871462,0.742805283122235,-7.73926709098702,"KIF2C"
-1.082514,40.127242,-0.850705497523046,0.472063856391735,0.742805283122235,-7.73931639846475,"NADSYN1"
-0.0384455,0.01922275,-0.850618752456346,0.472103729224105,0.742810289744464,-7.73939669310484,"LYPD8"
-2.91494449999999,29.48536425,-0.850362481144293,0.472221544418748,0.742936738624265,-7.73963388242871,"LATS1"
1.931187,13.404851,0.849885877092298,0.472440727215769,0.743117899397422,-7.74007489724612,"MFSD2A"
-0.038333,0.0191665,-0.849644201552031,0.472551907014558,0.743117899397422,-7.74029847590721,"HPSE2"
-4.18629450000001,48.32331075,-0.849510071726146,0.472613622494518,0.743117899397422,-7.74042254734235,"RANBP2"
2.8090325,44.19625475,0.849500423916872,0.472618061915873,0.743117899397422,-7.74043147126004,"CDC26"
-0.0285805,0.01547975,-0.849409348053659,0.472659972257809,0.743117899397422,-7.74051571088219,"USP17L13"
0.2960685,0.22299325,0.849395603513384,0.472666297384075,0.743117899397422,-7.74052842332581,"GABRG2"
-0.2233625,1.18519125,-0.848978215047825,0.472858414516017,0.743206884043118,-7.74091441723461,"FERMT3"
-2.31782,34.641345,-0.84893098549797,0.472880158185808,0.743206884043118,-7.7409580879597,"DZIP1"
-0.0382445,0.01912225,-0.848873879655629,0.472906449999676,0.743206884043118,-7.74101088905018,"CER1"
-0.0382445,0.01912225,-0.848873879655629,0.472906449999676,0.743206884043118,-7.74101088905018,"PLET1"
0.038232,0.019116,0.848764815300116,0.472956667632845,0.74321639283184,-7.74111172664851,"CXCR5"
-0.0246435,0.01232175,-0.848701283209507,0.472985922709085,0.74321639283184,-7.74117046330565,"CTNND2"
-2.1332015,17.60821075,-0.848211119005038,0.473211689957439,0.743373578623874,-7.74162355071387,"KPNA5"
-0.1192055,0.22589075,-0.847931652980759,0.473340456483327,0.743373578623874,-7.74188181487252,"CD79A"
-0.038136,0.019068,-0.847925033331438,0.47334350695087,0.743373578623874,-7.74188793176639,"TAS2R8"
-0.241644500000001,5.59243025,-0.847868645051314,0.473369492561654,0.743373578623874,-7.74194003638037,"RAB27A"
-0.0563375,0.08046725,-0.847617970331154,0.473485028285655,0.743481299747389,-7.74217164558534,"ZSCAN10"
-2.207511,11.0379885,-0.847425835509233,0.473573601163691,0.743562707891959,-7.74234914244779,"SNX10"
4.2790125,25.97031125,0.847300235760527,0.473631510320751,0.743595961724979,-7.7424651616318,"SLC25A24"
-1.93599100000001,30.598853,-0.847214503395656,0.473671042040381,0.743600360275087,-7.74254434917242,"TENM3"
-0.924471499999999,8.03166475,-0.847096381820626,0.473725513756553,0.743628210126496,-7.74265344629919,"PITPNC1"
-0.497664500000001,2.28545375,-0.846422164753208,0.474036542567216,0.744058753626399,-7.74327599744554,"AKR7A3"
-1.41571050000001,24.32318425,-0.845885692597013,0.474284165582493,0.744336257298184,-7.74377116940483,"FEZ2"
-0.342714999999999,3.9277165,-0.845823980025513,0.474312658535684,0.744336257298184,-7.74382812024932,"ETS1"
-0.144827,0.255372,-0.845800200226463,0.474323638202216,0.744336257298184,-7.74385006460996,"FBXO15"
-0.037867,0.0189335,-0.845551323212934,0.474438564772191,0.744431455844908,-7.74407971224598,"IFNA2"
1.751097,3.0946705,0.8451801074582,0.474610034088677,0.744612534107662,-7.74442217876705,"ZNF701"
-1.92920849999999,25.09078625,-0.844540214693385,0.474905746764062,0.744995182641826,-7.74501232466957,"PHKA2"
-4.24228299999999,58.945103,-0.844493094773348,0.474927529126965,0.744995182641826,-7.74505577187445,"PIAS3"
-0.0294475,0.03603825,-0.843803395732251,0.475246468197574,0.745386664338213,-7.74569156381465,"CA9"
2.6531215,21.05544575,0.843794178968769,0.475250731700551,0.745386664338213,-7.74570005830069,"CSAG3"
1.103112,8.5091085,0.842892895902745,0.475667823560851,0.745964643287504,-7.7465304704313,"LPCAT2"
2.8779905,9.75139025,0.842838649057093,0.475692938742488,0.745964643287504,-7.74658043641046,"AGO3"
-0.877735000000001,14.192005,-0.842617481247607,0.475795347922356,0.746067447811021,-7.74678413291742,"FBXO45"
-0.252472499999996,14.66006425,-0.842394701451965,0.475898524624091,0.74617143982456,-7.74698928493176,"MTERF2"
0.134257,0.1913545,0.842188617867018,0.475993987623628,0.746263322190069,-7.74717903579676,"NMBR"
0.277467,0.555392,0.841966789180839,0.476096764405936,0.746366655985611,-7.7473832559262,"EGF"
0.037448,0.018724,0.841792740442975,0.476177418682647,0.746435295488206,-7.74754346850843,"RGS13"
-0.0374135,0.01870675,-0.841479896259215,0.47632242336253,0.746604789483929,-7.74783139791235,"GPR148"
0.0270765,0.01353825,0.84109735744751,0.47649978861218,0.746685446423698,-7.74818339292878,"SGIP1"
1.0606105,10.02386325,0.841058008201539,0.476518036551089,0.746685446423698,-7.74821959543036,"TMEM59L"
-0.284095,0.76535,-0.841050731585252,0.476521411103689,0.746685446423698,-7.74822629003809,"TTPA"
-0.037355,0.0186775,-0.840948240044629,0.476568944265078,0.746702134250175,-7.7483205806305,"DNASE2B"
-0.2196305,0.34067575,-0.84082753842581,0.476624928584528,0.746713155467971,-7.74843161624103,"ASCL5"
-4.76794050000002,119.77546125,-0.840653202512785,0.47670580076642,0.746743186050461,-7.7485919758007,"COQ8A"
-2.9257775,48.36529375,-0.840336764491963,0.476852625450439,0.746915388955059,-7.74888299932118,"MTMR4"
-0.037764,0.053929,-0.84012797479851,0.476949525602329,0.7470051702547,-7.74907498775321,"GJA4"
-0.037257,0.0186285,-0.840054260911218,0.476983740967276,0.7470051702547,-7.74914276373297,"MMP26"
-0.062361,0.2315785,-0.83984748829617,0.477079729849847,0.747041960382878,-7.74933286292044,"PCDHGA6"
-0.600171,6.2507505,-0.839753439172817,0.477123395786326,0.747041960382878,-7.74941931986469,"KATNAL2"
-3.8809515,17.30026075,-0.839749517308341,0.477125216745398,0.747041960382878,-7.74942292502012,"DECR1"
0.02559,0.0305985,0.839685734177028,0.477154832783946,0.747041960382878,-7.74948155608287,"TEX13C"
-0.808446999999999,11.310761,-0.839522421925735,0.47723067050415,0.747075353427462,-7.74963166582743,"ZNF16"
0.1163835,0.73408725,0.839441923848283,0.477268055791239,0.747075353427462,-7.7497056504508,"SSUH2"
2.95465850000001,36.89988875,0.839321973837594,0.477323768663088,0.747075353427462,-7.74981588764619,"NPIPA1"
-0.0245575,0.09624225,-0.838907293905506,0.477516421346583,0.747166624935289,-7.75019692355802,"ITGA11"
-1.4382975,11.15840825,-0.8387931711839,0.477569453561978,0.747166624935289,-7.75030176930225,"RPS6KA2"
-0.037114,0.018557,-0.838742233117818,0.477593126004053,0.747166624935289,-7.75034856414209,"GPR15"
-0.04826,0.039131,-0.838719864917732,0.477603521525689,0.747166624935289,-7.75036911245913,"GABRR1"
-1.616122,12.4770715,-0.838302117557796,0.477797707043185,0.747380598262552,-7.75075281714726,"ZNF417"
-0.815287000000003,13.0134345,-0.838266792261441,0.477814131060124,0.747380598262552,-7.75078525899095,"NIT2"
0.0369165,0.01845825,0.836915323638146,0.478442878620705,0.748066054292911,-7.75202585524859,"RGR"
0.0278445,0.03363625,0.836863770874725,0.478466878119215,0.748066054292911,-7.75207315715706,"ZNF676"
-3.06214850000001,33.71631275,-0.83665377220734,0.478564651113765,0.748149912107968,-7.75226582371087,"ST6GALNAC4"
-0.383132500000001,5.07372825,-0.835958209757807,0.47888863176139,0.748559979274595,-7.75290379035511,"PAFAH2"
-2.817595,19.296255,-0.835931865589802,0.478900906473922,0.748559979274595,-7.75292794742415,"ABHD5"
1.49625,3.196946,0.835738063050827,0.478991215296917,0.748643337735357,-7.75310564768196,"AOC3"
0.03677,0.018385,0.835548953812463,0.479079352603588,0.748701946017143,-7.75327902294241,"IBSP"
-0.096251,0.3871055,-0.83549891242654,0.479102677730407,0.748701946017143,-7.75332489728318,"CX3CR1"
-0.339834000000003,11.392135,-0.835102536279226,0.479287473125159,0.748852732227786,-7.75368821347445,"KLF12"
0.5094055,11.88283625,0.835062421432766,0.479306178900838,0.748852732227786,-7.75372497728211,"SRGAP2C"
-0.850077499999998,7.09910275,-0.83505393546307,0.479310136043846,0.748852732227786,-7.75373275424334,"IPP"
-0.033611,0.157426,-0.834816511976031,0.479420862890391,0.748967927248704,-7.75395032335925,"FRG2C"
-1.6796015,7.89253075,-0.834603414637746,0.479520265321744,0.749044681086767,-7.75414557183212,"NICN1"
-0.0338425,0.18078375,-0.834548959602827,0.479545669801441,0.749044681086767,-7.75419546139136,"POU4F2"
0.0697635,0.04958175,0.83446314623922,0.479585706210789,0.749044681086767,-7.75427407660992,"ARSI"
0.074868,0.0539145,0.834140571753879,0.47973623221219,0.74917155362047,-7.75456955360787,"GTF2A1L"
-0.0349085,0.07583225,-0.833570515929372,0.480002351650472,0.749477075411595,-7.75509156993572,"PRSS56"
-0.845672499999999,3.80046275,-0.833501933077878,0.480034377587871,0.749477075411595,-7.7551543600562,"SNAI1"
0.0365335,0.01826675,0.83332280382425,0.480118034556173,0.749477075411595,-7.75531834614334,"SYT8"
-1.247355,6.87774,-0.833099735650942,0.48022223108288,0.749477075411595,-7.75552252970367,"CTBS"
0.066871,0.2443775,0.83305922277425,0.480241157183861,0.749477075411595,-7.75555960961265,"PLEK"
-0.894112000000001,7.2299875,-0.832997898576799,0.480269806892086,0.749477075411595,-7.7556157354619,"AP4S1"
0.038379,0.051143,0.832900819741753,0.480315163899971,0.749477075411595,-7.75570458046585,"AXDND1"
-2.2261815,69.90960675,-0.83288301902696,0.480323481157233,0.749477075411595,-7.75572087078173,"CSTF3"
0.036487,0.0182435,0.832882122040468,0.480323900271375,0.749477075411595,-7.75572169165346,"BFSP2"
-0.0628625,0.17127925,-0.832863392145448,0.480332651835102,0.749477075411595,-7.75573883209235,"ICAM1"
1.2711475,10.36452925,0.832248753697144,0.480619925632133,0.74979967592067,-7.75630119398987,"ZNF594"
0.023709,0.0256195,0.832145086921661,0.480668394035564,0.749817509419786,-7.75639602123212,"ABCA12"
0.2091005,1.38339925,0.831870428360723,0.480796830245293,0.749960076147312,-7.75664722871252,"DCDC2B"
0.036304,0.018152,0.831138230426732,0.48113937945699,0.750302189325951,-7.75731668742098,"CDH5"
-2.0776905,27.13836525,-0.831114257058415,0.481150598964351,0.750302189325951,-7.7573386011355,"RDH13"
-0.6737035,2.93154575,-0.831084763454127,0.481164402273095,0.750302189325951,-7.75736556034318,"COLEC11"
-1.7062185,21.95505025,-0.830722482932162,0.481333983655725,0.750508818477369,-7.7576966671149,"SCAMP5"
3.2949165,31.15292825,0.830284028438993,0.481539296803851,0.750713311550435,-7.75809728714126,"GPR89A"
0.0925759999999999,0.1717685,0.830181209852667,0.481587455126715,0.750730578966685,-7.75819121663712,"DNAH7"
0.036174,0.018087,0.829890044878645,0.481723855978784,0.750885391460616,-7.75845717450714,"ART3"
-1.0441135,9.86373575,-0.829455101344012,0.481927679818661,0.751059202381269,-7.7588543679928,"ZNF772"
0.648920499999999,9.69702725,0.829380572534215,0.481962613745258,0.751059202381269,-7.75892241672846,"C15orf61"
0.0361165,0.01805825,0.829335467843475,0.481983756845515,0.751059202381269,-7.75896359805659,"IL20"
0.8757815,11.33991775,0.828884255632634,0.482195313305894,0.751229599897331,-7.75937549440779,"CRACR2A"
0.036067,0.0180335,0.828856818554887,0.482208180334519,0.751229599897331,-7.75940053680653,"RNF223"
-0.859439500000002,8.16483425,-0.82880012742077,0.482234767512834,0.751229599897331,-7.75945227855249,"FOXF1"
0.211753,1.9539285,0.828785697315065,0.482241535207,0.751229599897331,-7.75946544853458,"NHSL2"
0.036041,0.0180205,0.828604949583448,0.482326313132585,0.751303855456582,-7.75963040158759,"CBLN2"
0.0360325,0.01801625,0.828522539399776,0.48236497145566,0.751306266127084,-7.75970560376124,"GBP6"
0.035995,0.0179975,0.828158562173113,0.482535746684018,0.751514438927451,-7.76003769639686,"AWAT2"
-0.0359795,0.01798975,-0.828007926178617,0.482606440507378,0.751566722159374,-7.76017511306581,"GGT6"
0.644414499999999,1.16926175,0.827917507203912,0.482648879013218,0.751574998509545,-7.76025759054484,"KIAA1107"
-0.0359405,0.01797025,-0.827628408818106,0.482784592002214,0.751728508312939,-7.76052126409134,"PLSCR2"
-1.3564705,4.87871675,-0.827457781040545,0.482864707514413,0.751795432102537,-7.76067686211746,"DNAL1"
-0.0359095,0.01795475,-0.827326232229498,0.48292648264883,0.75183379277342,-7.76079681136103,"OR2H1"
-2.7544855,13.61384675,-0.826844150714441,0.483152930840458,0.752059508541308,-7.7612362944157,"FBXO8"
-0.0324535,0.11624025,-0.826738349467217,0.483202642200285,0.752059508541308,-7.76133272775012,"BOLL"
0.035849,0.0179245,0.826735199202173,0.483204122445052,0.752059508541308,-7.76133559897812,"FAM83C"
0.611919500000003,26.75986275,0.826501691159496,0.483313854917736,0.752147666447041,-7.76154840704219,"WARS2"
0.214944,1.484012,0.825259141427131,0.483898159684729,0.752945737243327,-7.76268024823354,"PPIL6"
2.3859935,4.19571125,0.825182153979004,0.483934384549168,0.752945737243327,-7.76275034525599,"PRRG1"
3.068186,39.88659,0.825143045477775,0.483952787225705,0.752945737243327,-7.76278595213429,"FHOD1"
-0.035674,0.017837,-0.825015866409455,0.48401263642799,0.752945737243327,-7.76290173762181,"ODF3"
0.035663,0.0178315,0.824907308776557,0.484063728055737,0.752964671901739,-7.76300056208972,"SERPINC1"
-0.0875145000000001,0.84613425,-0.824787113018252,0.484120302953517,0.752964671901739,-7.76310997281553,"RDH12"
0.026712,0.0287055,0.824752946354522,0.484136385979004,0.752964671901739,-7.76314107212974,"NACA2"
-0.0356365,0.01781825,-0.824645546989786,0.484186944562402,0.752985458032404,-7.76323882494979,"MROH9"
-0.035622,0.017811,-0.824502177182367,0.484254444053009,0.753032584672646,-7.76336930637277,"NCF4"
-0.844974499999998,7.77772875,-0.824370223382237,0.484316576600044,0.753071358929945,-7.76348938692773,"EEA1"
0.051499,0.220388,0.824104249051228,0.484441837545682,0.753208279019456,-7.76373139641016,"RNASE10"
0.0355655,0.01778275,0.82394257180852,0.484517994475406,0.753268837210459,-7.76387848502239,"TMIGD2"
0.325059,0.9638075,0.823568604321521,0.484694192198339,0.753427051678085,-7.76421864691746,"SOCS1"
-0.2536255,1.58007625,-0.823137402584618,0.484897430761522,0.753609790957356,-7.7646107628186,"NRL"
0.080336,0.470876,0.823137374378596,0.484897444058492,0.753609790957356,-7.76461078846419,"METTL11B"
0.2605885,0.26461325,0.823082263227329,0.484923425379179,0.753609790957356,-7.76466089590039,"LRRC6"
4.480602,23.4176215,0.822651084976112,0.485126742842228,0.753867892910724,-7.76505286176474,"RAI1"
-0.054027,0.079097,-0.822498615579032,0.485198657237056,0.753904268931609,-7.7651914379037,"TNIP3"
-0.037429,0.057598,-0.822337788490689,0.485274524468482,0.753923931230483,-7.76533759468814,"GPX7"
-0.0353795,0.01768975,-0.822089516654278,0.485391663950074,0.753978572090541,-7.76556318848228,"APOL3"
0.026732,0.0289915,0.822049953908064,0.485410332866728,0.753978572090541,-7.76559913392418,"PARP12"
3.66285600000001,33.673303,0.821963324096558,0.485451214193003,0.753978572090541,-7.76567783962986,"COQ2"
4.8799465,21.46238375,0.821947534661919,0.485458665705123,0.753978572090541,-7.76569218429356,"MEMO1"
-0.384672,1.019035,-0.821468370817748,0.485684848519604,0.754214141158194,-7.76612743053777,"SH3RF2"
